filename,lat,lon,point_id,image_id,captured_at
b562572f7e7ad053_1815359085663502.jpg,33.595137468303,73.048727391198,b562572f7e7ad053,1815359085663502,2024-09-27T13:18:55.649000+00:00
5509e6ea80a4cfca_1116940419992174.jpg,33.597454085213,73.045694103029,5509e6ea80a4cfca,1116940419992174,2024-09-27T13:20:10.578000+00:00
8d95131370ec5f51_1900164696797607.jpg,33.5927879,73.056559151777,8d95131370ec5f51,1900164696797607,2018-06-27T14:07:59.772000+00:00
10719606b29b4e8e_1067141964968676.jpg,33.598662082059,73.043165404806,10719606b29b4e8e,1067141964968676,2024-09-27T13:20:58.698000+00:00
9f9f8514428d925b_1818846311976941.jpg,33.594761919054,73.049211606393,9f9f8514428d925b,1818846311976941,2024-09-27T13:18:47.612000+00:00
4e9390dafb03bf23_1900164696797607.jpg,33.5927879,73.056559151777,4e9390dafb03bf23,1900164696797607,2018-06-27T14:07:59.772000+00:00
b4b613f6b16bfaca_154612963208901.jpg,33.607659819567,73.06569367654,b4b613f6b16bfaca,154612963208901,2017-12-12T06:20:19.076000+00:00
aedcffa35d6e8f25_513764011461960.jpg,33.601251407776,73.034633443515,aedcffa35d6e8f25,513764011461960,2024-09-27T13:24:58.666000+00:00
d14c44c15240e4ce_165276608934607.jpg,33.604100182026,73.049218864052,d14c44c15240e4ce,165276608934607,2019-10-27T12:06:00.233000+00:00
82b210263e981fbe_1900607487097246.jpg,33.591902035256,73.052965370317,82b210263e981fbe,1900607487097246,2024-09-27T13:17:17.604000+00:00
4181e5e343cf8b32_1213530716618479.jpg,33.592925302147,73.051624643082,4181e5e343cf8b32,1213530716618479,2024-09-27T13:17:33.677000+00:00
18824ad2a5fe2ba6_165276608934607.jpg,33.604100182026,73.049218864052,18824ad2a5fe2ba6,165276608934607,2019-10-27T12:06:00.233000+00:00
5941393df1971570_154612963208901.jpg,33.607659819567,73.06569367654,5941393df1971570,154612963208901,2017-12-12T06:20:19.076000+00:00
dbf1eea583f1e664_165276608934607.jpg,33.604100182026,73.049218864052,dbf1eea583f1e664,165276608934607,2019-10-27T12:06:00.233000+00:00
cfeaba8b9b50711b_1064253165425730.jpg,33.586879749639,73.062350845845,cfeaba8b9b50711b,1064253165425730,2024-09-27T13:14:43.662000+00:00
17c84d4c07e0669e_2305536289810441.jpg,33.600948696278,73.035671506094,17c84d4c07e0669e,2305536289810441,2024-09-27T13:22:54.677000+00:00
3787d04fcdd04082_1213530716618479.jpg,33.592925302147,73.051624643082,3787d04fcdd04082,1213530716618479,2024-09-27T13:17:33.677000+00:00
1404fb4b3e5b0782_1170113607387789.jpg,33.602398412525,73.031039282983,1404fb4b3e5b0782,1170113607387789,2024-09-27T13:25:40.711000+00:00
600e751a03a39c22_907409301307986.jpg,33.603772612659,73.026569017383,600e751a03a39c22,907409301307986,2024-09-27T13:28:23.638000+00:00
cef687adca2c1905_165276608934607.jpg,33.604100182026,73.049218864052,cef687adca2c1905,165276608934607,2019-10-27T12:06:00.233000+00:00
0c744f8759ecc844_3808404526065369.jpg,33.60426732174,73.025013283697,0c744f8759ecc844,3808404526065369,2024-09-27T13:31:57.668000+00:00
4068e100b37d0875_165276608934607.jpg,33.604100182026,73.049218864052,4068e100b37d0875,165276608934607,2019-10-27T12:06:00.233000+00:00
3eb416d941e92d73_972123078011294.jpg,33.591695921493,73.053191427709,3eb416d941e92d73,972123078011294,2024-09-27T13:17:15.580000+00:00
